category,usage,topic,meaning,sentence
프레젠테이션,본론 내용 전개,중요내용 강조 및 요점 전달,그럼 제가 말하고자 하는 요점은 무엇일까요? 제 요점은 연구개발부에 연구원을 더채용해야 한다는 것입니다.,So what is my point? My point is that we should hire more researchers in our R&D Department.
프레젠테이션,본론 내용 전개,중요내용 강조 및 요점 전달,그래서 우리의 주 목적이 무엇이냐고요? 우리의 주 목적은 환경오염을 줄이자는 것입니다,So what’s our main objective? Our main objective is to reduce pollution
프레젠테이션,본론 내용 전개,중요내용 강조 및 요점 전달,그 결과가 어랬을까요? 결과는 완전 실패였슴니다.,What was the result? The result was a disaster.
프레젠테이션,본론 내용 전개,중요내용 강조 및 요점 전달,저희 경쟁사들도 저희 상품을 염두에 둔 것처럼 보입니다.,It seems our competitors had our products in mind.
프레젠테이션,본론 내용 전개,중요내용 강조 및 요점 전달,약간늦었습니다,lt's just a little bit behind.
프레젠테이션,본론 내용 전개,중요내용 강조 및 요점 전달,아마도 우리는 구조 조정을 고려해야 할 것 같군요,Perhaps we should consider downsizing
프레젠테이션,본론 내용 전개,중요내용 강조 및 요점 전달,미국과 영국은 공동점이 거의 없다고 말하는 것이 아마 보다 정확할 것입니다.,Perhaps it would be more accurate to say that the US and Britain have very little in common.
프레젠테이션,본론 내용 전개,중요내용 강조 및 요점 전달,뭔가 해결 방안이 있을 것입니다.,There might be some solutions.
프레젠테이션,본론 내용 전개,중요내용 강조 및 요점 전달,기업들이 경기 불황 때 방어적인 태도를 취하는 경항이 있습니다,Businesses tend to be defensive during a recession .
프레젠테이션,본론 내용 전개,중요내용 강조 및 요점 전달,어느 정도는， 그 회사는 고객을 끄는 데 실패했습니다,"To some extent, the company failed to attract customers."
프레젠테이션,본론 내용 전개,비교,비슷하게 ， 플라자 호텔과 힐튼 호텔 앙쪽 다 저자극성 객실이 있습니다.,Similarlι both the Plaza Hotel and the Hilton Hotel have hypoallergenic rooms마찬가지로， 수출
프레젠테이션,본론 내용 전개,비교,마찬가지로， 수출 기업의 매출은 지난 분기의 2.I 퍼센트의 감소에 비해 2.I 퍼센트상승하였습니다,"Likewise, sales of exporting companies rose 2.I percent, compared to the previous quarter’s decrease of 2.I percent."
프레젠테이션,본론 내용 전개,비교,같은 방법으로. T폰은 수많은 무료 업을 받을 수 있습니다.,"In the same way, T-Phone has access to hundreds and hundreds of free applications."
프레젠테이션,본론 내용 전개,비교,마찬가지로， T폰2는 인터넷에 접속하기 위해 무선 연결을 이용할니다.,"Likewise, T-Phone 2 uses a wireless connection to access the Internet "
프레젠테이션,본론 내용 전개,비교,또한， 요리를 빨리 하기 위해 이 버튼을 누르면 됩니다.,"In like manner, you press this button to speed up the cooking time. "
프레젠테이션,본론 내용 전개,비교,아이폰 4와 갤럭시 4는 몇 가지 비슷한 점이 있습니다,There are several similarities between the i-Phone 4 and the Galaxy 4.
프레젠테이션,본론 내용 전개,비교,토크준의 디스플레이는 아이폰의 디스플레이와 꽤 비슷합니다.,The display of the Talk-Zune is quite similar to that of the i-Phone
프레젠테이션,본론 내용 전개,비교,우리는 BWC 사보다 교육면에서 더 전문적입니다,We are more specialized in training than BWC.
프레젠테이션,본론 내용 전개,비교,플랜 B는 플랜 A보다 덜 위험합니다,Plan B is less risky than Plan A.
프레젠테이션,본론 내용 전개,비교,저희의 245 모델은 지난번 모델만큼이나 멋지죠.,Our 245 model is as stylish as the previous model
프레젠테이션,본론 내용 전개,비교,저희의 새로운 전략은 지난번 전략과 많은 점에서 다릅니다,Our new strategy is different from the previous one in many ways.
프레젠테이션,본론 내용 전개,비교,경제 불안정과 정치 불안정은 여러 가지 연에서 다릅니다,Economic instability and political instability are different
프레젠테이션,본론 내용 전개,비교,새로운 영업 전략은 저희의 과거 관행과 매우 유사합니다,The new sales strategy is quite similar to our past practlces
프레젠테이션,본론 내용 전개,비교,이 새 기계는 저희가 사용했던 예전 기계와 유사합니다,This new machine is similar to the old one we used.
프레젠테이션,본론 내용 전개,비교,우리 회사의 500 7 I가바이트 저장장치는 경쟁업체의 제품과 몇 가지 공동점이 있니다습,Our 500-gigabyte storage devices and our competitor’s have several things in common.
프레젠테이션,본론 내용 전개,비교,우리의 새로운 소프트웨어는 지난번 것과 많은 면에서 유사합니다. 그래서 사용하시기엔 어려움이 없을 것입니다.,"Our new software is similar to the previous one in many ways, so you won’t have difficulties using it."
프레젠테이션,본론 내용 전개,비교,우리의 전략은 몇 가지 점에서 경쟁사의 전략과 너무 흩사합니다.,Our strategy is way too sim ilar to our competitor’s in several ways
프레젠테이션,본론 내용 전개,비교,중산층과 고소득층 사이에는 저희의 상품에 대한 의견에 많은 유사접이 있습니다.,There are a lot of similarities in the views of our products between the middle and high income classes
프레젠테이션,본론 내용 전개,비교,우리는 영업 전략 연에서 우리 경쟁사와 다릅니다,We differ from our competitors in sales strategies.
프레젠테이션,본론 내용 전개,비교,M사 스마트 폰은 디자인이 특이하다는 점에서 S사 스마트폰과 다릅니다,Company M's smartphones differ from Company S's smartphones as their designs are unique.
프레젠테이션,본론 내용 전개,비교,금년과 작년의 수치를 비교해 보면 탈세 건이 크게 증가하였습니다,"If you compare this year’s figure and last year's, there is a huge increase in the cases of tax evasion."
프레젠테이션,본론 내용 전개,비교,20I4년 이분기와 삼분기 결과를 비교해 보면 매풀이 크게 항상된 것으로 나타나 있습니다.,A comparison between the second and third quaπers of the 20I4 results reveals a substantial improvement in sales. 
프레젠테이션,본론 내용 전개,비교,치솟는 물가와 비교했을 때 인건비는 같은 자리에 머물고 있습니다,"In comparison with rapidly rising cost of living, the cost of labor has stayed the same"
프레젠테이션,본론 내용 전개,비교,4월에는 I 년 전에 비해 광고 페이지가 I5.9% 줄었습니다,"In April , ad pages were down I5.9 percent, compared with a year earlier."
프레젠테이션,본론 내용 전개,비교,제가 생각하기로는 우리 가격이 경쟁사들의 가격에 비해 좀 더 비씹니다.,My own assessment is that our prices are slightly more expensive than our competitors’ 
프레젠테이션,본론 내용 전개,비교,제 생각에는 장기 투자를 하기에는 인도가 중국보다 k넙니다.,"In my opinion, India is a better place for a long-term investment than China."
프레젠테이션,본론 내용 전개,비교,윈도우 XP와 윈도우 비스타는 비교가 안 됨니다.,There is no comparison between Windows XP and Windows VISTA.
프레젠테이션,본론 내용 전개,비교,저희 신상품을 경쟁사의 신상품과 단순히 비교할 수는 없습니다,You just cannot simply compare our new products and our competitor’s.
프레젠테이션,본론 내용 전개,비교,반면， 예스피는 무료 음악과 영화 이용이 제한되어 있습니다.,"In contrast, Yespi has limited access to free music and movles."
프레젠테이션,본론 내용 전개,비교,반면 ， 저희 제품은 3년 품질 보증 기간이 있습니다,Contrarilι our product has a three-year warranty period.
프레젠테이션,본론 내용 전개,비교,이에 반하여 ， 릴렌자는 흘입기를 사용하여 투여되어야 할니다,"On the contrary, Relenza has to be administered using monthly maintenance.,"
프레젠테이션,본론 내용 전개,비교,반면에 . K6는 월간 유지비가 20퍼센트 더 듭니다,"On the other hand, a K6 costs 20 percent more for"
프레젠테이션,본론 내용 전개,비교,하지만 저희의 새로운 시스템은 2회 교육만 요구될니다,"However, our new system requires only two training Sesslons"
프레젠테이션,본론 내용 전개,비교,사실은 이 새로운 시스템은 추가로 십만 달러가 더 듭니다.,"In fact, this new system costs an extra I00,000 dollars."
프레젠테이션,본론 내용 전개,비교,비록 저희 상품은 다른 비슷한 상품보다 I5퍼센트 가랑 킹이 더 나가지만， 이것은 시장의 다른 어떤 상품보다 더 믿을만하고 오래갑니다,"Although our product costs about I5 percent more than other similar products, it is more reliable and durable than any other product in the market."
프레젠테이션,본론 내용 전개,비교,현행 세법은 민간인에게 제공된 뇌물만을 과세 대상으로 포함시키고 있을 뿐， 정치인에게 제공된 정치적 뇌물에 대해서는 그러한 법이 적용되지 않습니다,"The current tax laws only include bribes given to civilians, whereas political bribes given to politicians are not covered by those laws. "
프레젠테이션,본론 내용 전개,의견제시,제가 볼 때 ， 우리는 다른 회사들보다 기술 면에서 앞서 있습니다.,"As far as I’m concerned, we are ahead of other companies when it comes to technology."
프레젠테이션,본론 내용 전개,의견제시,제가 아는 한， 우리의 신상품은 접진적으로 시장 점유율을 장악하고 있습니다.,"To my knowledge, our new product is taking over market share gradually. "
프레젠테이션,본론 내용 전개,의견제시,자유무역협정이 혜택의 장기적인 경제에 유리하다는 것을 확신합니다,|’m certain that FTAs are beneficial for the long-term economy of Korea
프레젠테이션,본론 내용 전개,의견제시,저는 우리가 프로그래머들을 추가 채용할 필요가 있다고 확신합니다.,I'm convinced that we should hire additional programmers
프레젠테이션,본론 내용 전개,의견제시,우리의 해외 생산을 확대하는 것이 즐겠다고 생각합니다,I think we should expand our overseas production.
프레젠테이션,본론 내용 전개,의견제시,조합원들은 그들의 현황을 확인해야만 합니다,Our associates must confirm their current status
프레젠테이션,본론 내용 전개,의견제시,저는 각 교육과정이 각각 독자적인 수업으로 활용될 수 있는 모률로 구성되어야 한다고주ε펠니다,"I maintain that every training course sho 비 d consist of modules, each of which can stand alone as an independent lesson."
프레젠테이션,본론 내용 전개,의견제시,저는 새 회계 연도까지 기다리지 말고 프로그래머들을 더 고용해야 한다고 확신합니다,|’m quite positive that we should hire additional programmers instead of waiting until the new fiscal year.
프레젠테이션,본론 내용 전개,의견제시,저는 저희의 신상품이 시장에서 굉장히 매력적일 거라고 확신합니다.,I'm sure that our new products will be very attractive in the market.
프레젠테이션,본론 내용 전개,의견제시,대부분의 농부들은 자유무역협정이 농업에 치명적이라고 주ε합니다,Most farmers argue that FTAs are lethal to the agricultural industry.
프레젠테이션,본론 내용 전개,의견제시,이것은 단지 가격을 줄이기 위한 일시적인 해결책임을 주장합니다.,I contend that this is only meant to be a temporary solution to reducing cost.
프레젠테이션,본론 내용 전개,의견제시,생산 늘리기 위해서 우리는 이 계획을 진행해야 합니다.,We should pursue this plan to increase output.
프레젠테이션,본론 내용 전개,의견제시,정부의 새로운 법안은 철회되어야 합니다,The government’s new legislation ought to be withdrawn.
프레젠테이션,본론 내용 전개,의견제시,협력 업체들은 우리와 새로 계약하기 전에 자신들의 현 상훌멸 확인해야 합니다.,Our associates must confirm their current status beforesigning a new contract with us.
프레젠테이션,본론 내용 전개,의견제시,일반적으로 우리의 브랜드 충성도가 중산층 소비자 사이에서 높다고 합니다,"Generally, it is said that our brand loyalty is high among middle class consumers."
프레젠테이션,본론 내용 전개,의견제시,일반적으로 고객들은 우리의 소프트웨어 제품이 비싼 편이라고 생각한다고 합니다.,"Generally speaking, it is said that customers find our software products rather expensive."
프레젠테이션,본론 내용 전개,의견제시,아울러 말씀드리고 싶은 것은 한국 어디를 가더라도 우리보다 더 좋은 가격은 없다는 것입니다,Let me also note that you can’t beat our prices anywhere in Korea.
프레젠테이션,본론 내용 전개,부연설명,불공평이 무엇을 의미하는 것인지 더 설명해 드리도록 하죠,Let me explain further what I mean by inequity.
프레젠테이션,본론 내용 전개,부연설명,예컨대 ， 러시아는 그 조약을 I990년에 비준하였습니다.,"For example, Russia ratified the treaty in I990."
프레젠테이션,본론 내용 전개,부연설명,무엇보다도， 한국이 성장 속도를 회복하기 위해서는 보다 많은 투자가 관건입니다,"Above all , more investment is the key for Korea to recover its growth momentum."
프레젠테이션,본론 내용 전개,부연설명,뿐만 아니라 선물은 뇌물로 오해를 받을 수 있습니다.,"What's more, a gift can be misunderstood as a bribe."
프레젠테이션,본론 내용 전개,부연설명,게다가， GXP는 주주 가치를 개선했습니다,"On top of that, GXP has improved shareholder value."
프레젠테이션,본론 내용 전개,부연설명,특히， 우리는 꼭 필요한 경우에만 우리 체제를 바꿀 것입니다.,"In particular, we will change our system only when it is necessary."
프레젠테이션,본론 내용 전개,부연설명,일자리 제의를 수락할 때 고려할 요소가 많은데， 예를 들면 안정성， 승진，편한 출퇴근등입니다,"There are many factors to consider when accepting a job offer, such as job security, promotion, and an easy commute."
프레젠테이션,본론 내용 전개,부연설명,예를 들어 ， 이자율이 I6%일 경우 72를 I6으로 나누면 4.57f 나오므로 돈이 두 배가 되는 데는 4년 반이 걸립니다.,"For instance, in the case of a I6% interest rate, 72 divided by I6 equals 4.5, so it takes four and a half years for money to double"
프레젠테이션,본론 내용 전개,근거제시,이 통계에서 보시는 것처럼， 대부분의 아동학대 피해자는 소녀들입니다,"As you see in these statistics, most victims of child abuse are girls."
프레젠테이션,본론 내용 전개,근거제시,웰치 박사의 연구에 기술되어 있듯이 ， 약 80퍼센트의 임산부들은 모유 수유를 계획합니다,"As described in Dr. Welch’s research, about 80 percent of pregnant mothers plan on breast feeding."
프레젠테이션,본론 내용 전개,근거제시,유럽 자동차 협회에 따르면， 자동차 산업의 미래는 바로 녹색 기술 중심으로 돌아갑니다,"According to the European Automobile Association , the future for the industry revolves around green technology."
프레젠테이션,본론 내용 전개,근거제시,보도 자료에 의하면， 그 회사는 내년에 새로운 기계를 몇 대 도입할 계획입니다,"According to the press release, the company is planning to introduce several new machines in the coming year."
프레젠테이션,본론 내용 전개,근거제시,전문가들은 2030년쯤에는 한국에서도 열대 과일이 재배될 것이라고 추정합니다.,Experts estimate that by the year 2030 tropical fruits can be grown in Korea. 
프레젠테이션,본론 내용 전개,근거제시,광범위한 연구조사를 근거로， 저는 우리의 해외 사업을 확대해야 한다고 주장합니다,"8ased on extensive research , I would argue that we should expand our overseas businesses."
프레젠테이션,본론 내용 전개,근거제시,최근 조사에 나타나 있듯이 ，한국의 자살률이 증가하고 있습니다.,"As described in the recent survey, the suicide rate in Korea is on the rise."
프레젠테이션,본론 내용 전개,근거제시,통계치가 시사하는 바에 의하면， 총 수익이 증가하고 있다는 것을 알 수 있습니다.,"Looking behind the statistics, we see that total revenues are on the rise. "
프레젠테이션,본론 내용 전개,근거제시,제 말의 요지를 사실과 수치로 설명해 보겠습니다.,Let me illustrate my point with facts and figures
프레젠테이션,본론 내용 전개,근거제시,한 가지 예만 더 들자면， 경쟁사들은 저희 전략을 따라하기 시작했습니다,"To cite just one more example, our competitors have started imitating our strategy."
프레젠테이션,본론 내용 전개,시각 자료 활용,여러분께 보여 드릴 순서도[슬라이드， 원 그래프， 도표]가 있습니다.,"I have some flow charts[slides, pie charts, diag ramsl to show you."
프레젠테이션,본론 내용 전개,시각 자료 활용,몇 가지 차트를 통해 이 부분을 설명해 드리겠습니다,Let me explain this part with some charts.
프레젠테이션,본론 내용 전개,시각 자료 활용,이 점을 상세히 설명해 드리고자 몇 가지 시각 자료를 준비했습니다,I have prepared some visuals to explain this point in detai l.
프레젠테이션,본론 내용 전개,시각 자료 활용,이 표를 통해 20I3년 밀 소비량을 설명해 드리겠습니다.,Let me illustrate the consumption of wheat in 20I3 with this table.
프레젠테이션,본론 내용 전개,시각 자료 활용,I/4분기의 판매 수치를 막대 그래표로 설명해 드리겠습니다,Let me show you the sales figures for the first quarter with a bar graph.
프레젠테이션,본론 내용 전개,시각 자료 활용,이 그래프에 주목해 주시기 바랍니다,|’d like to draw your attention to this graph.
프레젠테이션,본론 내용 전개,시각 자료 활용,이 차트에 잠깐 집중해 봅시다.,Let us focus on this chaπ for a moment.
프레젠테이션,본론 내용 전개,시각 자료 활용,자기 자본 수익률에 주목해 봅시다.,Let us pay attention to equity returns.
프레젠테이션,본론 내용 전개,시각 자료 활용,이 슬라이드에 주목해 봅시다,Let us concentrate on this slide.
프레젠테이션,본론 내용 전개,시각 자료 활용,이제 이쪽을 봐 주십시오.,"Now I want you to look over here, please."
프레젠테이션,본론 내용 전개,시각 자료 활용,가지고 계신 책자의 25쪽입니다.,I am now on page 25 of your booklet.
프레젠테이션,본론 내용 전개,시각 자료 활용,3페이지에 있는 재무제표를 봐 주시겠습니까?,Could you please turn to page 3 for the financial statement?
프레젠테이션,본론 내용 전개,시각 자료 활용,이 차트는 여러분이 전체적인 그림을 좀 더 잘 보는 데 도움이 될 것입니다,This chart will help you see the whole picture a little better. 
프레젠테이션,본론 내용 전개,시각 자료 활용,여기서는 최근 판매 수치를 볼 수 있습니다,Here we can see our latest sales figures.
프레젠테이션,본론 내용 전개,시각 자료 활용,이 그래프는 최근의 판매 경항을 영확하게 보여 주고 있습니다,Recent sales trends are clearly represented in this graph.
프레젠테이션,본론 내용 전개,시각 자료 활용,이 그래프에서 볼 수 있듯이， 한국에서 이흔자들의 슷자가 증가하고 있습니다.,"As you can see from this graph, the number of divorcees is on the rise in Korea."
프레젠테이션,본론 내용 전개,시각 자료 활용,이 그래표를 보시면 저희의 매출이 하락하고 있다는 것을 알 수 있습니다,"If you take a look at this graph, you will see that our sales have been decreasing."
프레젠테이션,본론 내용 전개,시각 자료 활용,이 차트는 무료 콘만츠가 인터넷에서 인기 있다는 것을 보여 줍니다,This chart shows free contents are booming on the Net.
프레젠테이션,본론 내용 전개,시각 자료 활용,이 표는 제가 지금까지 말씀드리고 있는 것을 보여 훌니다.,This table shows what I have been talking about.
프레젠테이션,본론 내용 전개,시각 자료 활용,지난 분기의 판매 수치가 나타나 있는 막대 그래프를 여러분께 보여 드리고자 합니다,"I'd like to show you a bar graph, which shows you the sales figures for the last quaπer."
프레젠테이션,본론 내용 전개,시각 자료 활용,여기 보시는 세 가지 색깔들은 다른 연령 집단을 보여 즙니다,The three colors you see here show different age groups.
프레젠테이션,본론 내용 전개,시각 자료 활용,이 통계 자료에 따르면 고객들의 기대가 꽤 높고 복잡해졌다는 것입니다.,These statistics show that customers' expectations are fairly high and sophisticated
프레젠테이션,본론 내용 전개,시각 자료 활용,가로축은 매출액을 나타냄니다. 세로축은 시간대를 보여 줍니다,The horizontal axis represents the sales volume. The vertical axis shows the time period .
프레젠테이션,본론 내용 전개,시각 자료 활용,가로줄에는 국가별 I 인당 연간 석유 소비랑이， 세로줄에는 연도가 나와 있슴니다.,"In the rows, we have the yearly consumption of oil per capita for each country. In the columns, we have the diffe rent years"
프레젠테이션,본론 내용 전개,시각 자료 활용,이윤이 I9% 치솟았습니다.,Profits soared I9%.
프레젠테이션,본론 내용 전개,시각 자료 활용,이윤이 II% 올라 27억 달러가 되었습니다.,Profits rose II% to $2.7 billion.
프레젠테이션,본론 내용 전개,시각 자료 활용,작년 우리 사업이 I0% 성ε했슴니다,Our business grew by I0% last year.
프레젠테이션,본론 내용 전개,시각 자료 활용,주식이 I2달러에서 25달러로 올랐습니다,Shares have gone up from I2 dollars to 25 dollars.
프레젠테이션,본론 내용 전개,시각 자료 활용,이윤이 20%가 올라 순이익은 3만 5천 달러입니다.,"Profitability has gone up by 20% to 35,000 dollars of net profit"
프레젠테이션,본론 내용 전개,시각 자료 활용,연 매출이 백만 달러 감소했습니다.,There’s been a decrease in annual sales of I million dollars.
프레젠테이션,본론 내용 전개,시각 자료 활용,이윤이 하락하고 있습니다,profits are falling.
프레젠테이션,본론 내용 전개,시각 자료 활용,I 월에 매출이 곤두박질쳤습니다,Sales plummeted in January. 
프레젠테이션,본론 내용 전개,시각 자료 활용,이직률이 9퍼센트에서 5 . 5퍼센트로 감소했습니다.,The turnover rate has gone down from 9 percent to 5.5 percent.
프레젠테이션,본론 내용 전개,시각 자료 활용,저희의 시장 점유율이 23퍼센트 감소되어 현재 약 I5퍼센트입니다.,Our market share has gone down by 23 percent to about I5 percent.
프레젠테이션,본론 내용 전개,시각 자료 활용,유가가 오르락내리락합니다,The oil price is fluctuating. .
프레젠테이션,본론 내용 전개,시각 자료 활용,지난주에 주가가 오르락내리락했습니다.,Stock prices roller-coastered last week.
프레젠테이션,본론 내용 전개,시각 자료 활용,이번 주 코스피 지수가 많이 오르락내리락했습니다.,The KOSPI index has had a lot of ups and downs this week.
프레젠테이션,본론 내용 전개,시각 자료 활용,작년 이윤은 240만 파운드에 머물렀습니다.,Last year profits stood at 2.4 million pounds.
프레젠테이션,본론 내용 전개,시각 자료 활용,저희 매출은 지난 몇 년간 변동이 없습니다.,Our profits have remained constant in the last few years.
프레젠테이션,본론 내용 전개,시각 자료 활용,우리는 작년 매출 수준을 간신히 유지하고 있습니다,We have managed to maintain our sales at last year’s level.
프레젠테이션,본론 내용 전개,시각 자료 활용,재정적인 어려움에도 불구하고 저희는 올해 중국으로 2억 달러를 수출했습니다,"Despite financial difficulties, we exported $200 million to China this year."
프레젠테이션,본론 내용 전개,시각 자료 활용,비록 경쟁이 치열했지만 우리는 결국 이익을 냈습니다,"Although competition was stiff, we managed to make a profit."
프레젠테이션,본론 내용 전개,소주제 설명 마무리,바로 이것이 우리의 새로운 사업 전략에 관한 제 첫 번째 포인트가 됨니다.,So this sums up my first point on our new business strategies.
프레젠테이션,본론 내용 전개,소주제 설명 마무리,정리하자면 ， 이것은 지체 없이 우리의 초기 목표를 달성할 필요가 있다는 것을 의미합니다,"In sum, this means we need to pursue our initial goal without delay"
프레젠테이션,본론 내용 전개,소주제 설명 마무리,다시 한 번 여러분이 바로 지금 변화를 만들어야 한다는 것을 강조하고자 합니다.,"Once more, I’d like to emphasize that you have to make the change now."
프레젠테이션,본론 내용 전개,소주제 설명 마무리,자， 이 내용은 저의 다음 요지로 넘어갑니다. 그것은 바로 변화를 가져오기 위한 조치를 취하는 것에 관한 것입니다,"So this brings us to my next point, which is about taking action to make changes."
프레젠테이션,본론 내용 전개,소주제 설명 마무리,즉， 지금까지 제가 말씀드린 내용은 나노 기술의 효과에 관한 것입니다.,So what I have been telling you so far concerns the effectiveness of nanotechnology.
프레젠테이션,본론 내용 전개,소주제 설명 마무리,제가 말씀드리는 것은 바로 기후 변화는 우리의 일상생활에 영향을 미친다는 것입니다,What I'm saying is climate change is affecting our daily lives.
프레젠테이션,프레젠테이션결론,마무리단계 알리기,이제 발표의 마지막 부분이 되겠습니다.,That brings me to the end of my presentation.
프레젠테이션,프레젠테이션결론,마무리단계 알리기,이제 발표의 마지막 부분이 되겠습니다.,That brings us to the end of my presentation.
프레젠테이션,프레젠테이션결론,마무리단계 알리기,지금까지 오늘 제가 말씀드리고 싶은 부분을 전달해 드렸습니다.,That covers alll wanted to say today.
프레젠테이션,프레젠테이션결론,마무리단계 알리기,자기요법에 관한 오늘 발표의 요점을 정리해 드리면서 마무리 짓겠습니다,Let me wrap up the main points of today’s talk on magnetic therapy.
프레젠테이션,프레젠테이션결론,마무리단계 알리기,끝내기 전에 말씀드리고자 하는 점은 변화는 지금， 바로 지금 여러분이 만들어 내야한다는것입니다,"Before I finish, let me just say that the change should be made now, right now by you ."
프레젠테이션,프레젠테이션결론,중요 내용의 요약,제 결론의 핵심은 다음과 같습니다.,The key points of my conclusion are as follows.
프레젠테이션,프레젠테이션결론,중요 내용의 요약,다시 한 번 요약해 드러면， 요점은 다음과 같슴니다.,"So to recapitulate, the main p이 nts are as follows."
프레젠테이션,프레젠테이션결론,중요 내용의 요약,핵심 내용을 다시 한 번 정리해 보도록 하겠습니다,Let me run over the key points again.
프레젠테이션,프레젠테이션결론,중요 내용의 요약,요점을 다시 한 번 요약해 드리죠.,Let me sum up the main points again.
프레젠테이션,프레젠테이션결론,중요 내용의 요약,요약하자면， 제가 강조해 드리고자 하는 점은 그 변화를 지금만들어야 한다는 것입니다,"To wrap up, I would like to emphasize that we need to make the change now."
프레젠테이션,프레젠테이션결론,중요 내용의 요약,요약하자면， 우리 생산을 증진시키기 위해 필요한 것은 바로 새로운 IBT50 기술입니다,"To sum up, the new I8T50 technology is what we need to boost our production. "
프레젠테이션,프레젠테이션결론,중요 내용의 요약,요약하자면， 우리 경영 스타일에는 소프트 파워가 사용될 필요가 있습니다.,"Briefly, we need soft power to be used in our management style."
프레젠테이션,프레젠테이션결론,중요 내용의 요약,간단하게 핵심 내용을 다시 요약해 드리겠습니다.,I will briefly summarize the key points again.
프레젠테이션,프레젠테이션결론,중요 내용의 요약,이 새로운 기술로 우리의 생산을 증진시킬 수 있다는 것을 명심해 주시기 바랍니다,Please bear in mind that with this new technologι we will be able to increase our production capacity.
프레젠테이션,프레젠테이션결론,중요 내용의 요약,간단히 말씀드리자연， 저희는 곧 새로운 투자 선택을 해야 합니다,"In short, we need to make new investment choices soon."
프레젠테이션,프레젠테이션결론,중요 내용의 요약,지금까지 제가 설명해 드린 것을 다시 요약해 드리겠습니다,Let me give you a recap of what I have explained throughout
프레젠테이션,프레젠테이션결론,중요 내용의 요약,새로운 정부 정책에 관한 제 요지를 요약해 드리겠습니다,Let me sum up my points regarding the new government policy.
프레젠테이션,프레젠테이션결론,중요 내용의 요약,주요 안건을 간단히 요약하겠습니다.,I will briefly summarize the main issues.
프레젠테이션,프레젠테이션결론,중요 내용의 요약,요점들을 한 번 더 짚어 보도록 하겠습니다,I would like to go over the main points one more time.
프레젠테이션,프레젠테이션결론,중요 내용의 요약,오늘 다루었던 내용을 다시 보겠습니다,Let me run over what I covered today.
프레젠테이션,프레젠테이션결론,강조및제안,마지막으로 가장 중요한 점은， 저는 우리의 미래가 밝다고 생각합니다.,"Last but not least, I believe our future is bright."
프레젠테이션,프레젠테이션결론,강조및제안,마치기 전에， 이런 아동학대 피해자들을 도울 수 있는 방법을 다시 한 번 강조해 드리고자 합니다,"Before I finish, let me stress again how you can help those victims of child abuse."
프레젠테이션,프레젠테이션결론,강조및제안,우리의 안보 수준을 길화해야 한다는 것을 제요닝}겠습니다,I would suggest that we should beef up our security level. 
프레젠테이션,프레젠테이션결론,강조및제안,더 많은 돈이 연구개발에 투자되어야 한다고 제~하고 실습니다.,I'd like to propose that more money should be invested in R&D.
프레젠테이션,프레젠테이션결론,강조및제안,청중 분들이 인샘에서 성공하고 싶으시다면 제 발표에서 설명해 드린 단계들을 기억하셔야 합니다,What I need this audience to remember if they want to succeed in life is the steps I described in my talk.
프레젠테이션,프레젠테이션결론,강조및제안,끝으로 당부드리고 싶은 말씀은 우리 회사는 IT산업 성장에 공헌하기 위해 최선을 다한다는 것입니다,My parting wish for you is that our company does its best to contri t?ute to the growth of the IT industry.
프레젠테이션,프레젠테이션결론,강조및제안,제가 말씀드린 의견의 전반적인 의미를 명심해 주시기 바랍니다,Please keep the overall implications of my points in mind. 
프레젠테이션,프레젠테이션결론,강조및제안,이 프레젠테이선은 제 개인적인 견해를 바탕으로 한 것임을 잊지 마시기 바랍니다.,Please bear in mind that this has been based on a personal view of mine.
프레젠테이션,프레젠테이션결론,강조및제안,제가 오늘 여러분께 말씀드린 내용을 실생활에서 꼭 실천해야 한다는 것을 기억해 주시기바랍니다,Please keep in mind that you should practice in real life what I have told you about today
프레젠테이션,프레젠테이션결론,인용구 일화 등의 언급,제 프레젠테이션을 요약해 줄 이야기로 마칠까 합니다,Let me close now with a story that sums up my presentatlon.
프레젠테이션,프레젠테이션결론,인용구 일화 등의 언급,제가 말씀드린 내용을 아주 잘 요약한 인용구로 마칠까 합니다,Let me close now with a quote that pretty much summarizes what I have been talking about.
프레젠테이션,프레젠테이션결론,인용구 일화 등의 언급,이 업종메 증사하는 우리 모두에게 적용되는 이야기로 마치겠습니다.,I would conclude with a story that applies to all of us in this industry.
프레젠테이션,프레젠테이션결론,인용구 일화 등의 언급,우리 회사를 처음 설립하셨던 고(故) 정 회장님에 관한 일화를 말씀드리며 마칠까 합니다,Let me wrap up with an anecdote about the late Chairman Chung who founded our company.
프레젠테이션,프레젠테이션결론,프레젠테이션 종료 인사,이것으로 제 프레젠테이션을 마치겠습니다.,That ends my talk.
프레젠테이션,프레젠테이션결론,프레젠테이션 종료 인사,이것으로 제 프레젠테이션을 마치겠습니다.,So that’s all I have to say.
프레젠테이션,프레젠테이션결론,프레젠테이션 종료 인사,이것으로 제 프레젠테이션을 마치겠습니다.,That covers my presentation.
프레젠테이션,프레젠테이션결론,프레젠테이션 종료 인사,이것으로 제 프레젠테이션을 마치겠습니다.,That completes my presentation.
프레젠테이션,프레젠테이션결론,프레젠테이션 종료 인사,이것으로 제 프레젠테이션을 마치겠습니다.,That brings us to the end of my presentation.
