category,usage,topic,meaning,sentence
이메일 및 기타문서,업무 진행 파악,지불 관련 사항,죄송합니다만， 저희의 온라인 뱅킹의 문제로 지금은 지불을 확인해 드릴 수 없습니다.,"I'm sorry, but due to some online banking problems, we cannot check your payment at the moment."
이메일 및 기타문서,업무 진행 파악,지불 관련 사항,25%의 서비스 요금은 미리 지급해 주셔야 합니다.,25% of the service fees should be paid in advance.
이메일 및 기타문서,업무 진행 파악,지불 관련 사항,총 금액의 10%를 선지급해 주십시오.,Please prepay 10% of the total cost.
이메일 및 기타문서,업무 진행 파악,지불 관련 사항,할증금으로 50달러의 선불금을 지급해 주십시오.,Please make an advance payment of 50 dollars for the surcharge.
이메일 및 기타문서,업무 진행 파악,지불 관련 사항,특허권 사용료로 2천 달러의 선불금을 지급해 주십시오.,"Please make an advance payment of 2,000 dollars for royalties."
이메일 및 기타문서,업무 진행 파악,문제 제기,저희가 직면하고 있는 문제에 대해 논의하는 것이 좋겠습니다.,We might as well talk about the problems we are facing.
이메일 및 기타문서,업무 진행 파악,문제 제기,배송 지연에 대해 먼저 논의하는 것이 좋겠습니다.,We may as well discuss the shipping delay first.
이메일 및 기타문서,업무 진행 파악,문제 제기,습관적인 발송 지연에 대해 얘기해 봅시다.,Let's discuss the habitual delays in shipping.
이메일 및 기타문서,업무 진행 파악,문제 제기,이 문제의 논의해 몹시다.,Let's discuss some alternatives to this issue.
이메일 및 기타문서,업무 진행 파악,문제 제기,불료별 문제에 대해 논의하고 싶습니다.,I would like to bring up the problem concerning inferior goods.
이메일 및 기타문서,업무 진행 파악,문제 제기,파손된 상품에 관한 문제에 대해 논의하고 싶습니다.,I would like to bring up the problem concerning damaged products.
이메일 및 기타문서,업무 진행 파악,문제 제기,문제가 무엇인지 바로 보고해 주시겠습니까?,Would you please report the problem to me immediately?
이메일 및 기타문서,업무 진행 파악,문제 제기,문제가 무엇인지 바로 보고해 주시겠습니까?,Would you please report the problem to me right away?
이메일 및 기타문서,업무 진행 파악,문제 제기,문제는 현 지출 수준이 예산을 초과한다는 것이지요.,The problem is that our current expenditures are over budget.
이메일 및 기타문서,업무 진행 파악,문제 제기,협상에도 불구하고，피터슨 주식회사가 저희를 상대로 소송하기로 한 것을 알려 드리게되어 유감입니다.,"I am sorry to inform you that despite the negotiations, Peterson Inc. decided to file a lawsuit against us ."
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,나노 회사의 최근 법적 논쟁에 표}해 보고해 드립니다.,I am informing you of the recent legal dispute with Nano Corporation.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,가능한 빨리 무슨 문제인지 확인해서 알려 주세요.,Contact me ASAP when you find out what the problem is
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,불량 제품의 원인이 무엇인지 확인해서 연락해 주세요.,Contact me when you find out what causes the faulty products
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,문제가 무엇인지 즉시 알아야겠습니다.,I need to know what went wrong immediately.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,문제가 악화되기 전에 무슨 일이 있었던 건지 바로 알아야겠습니다.,I need to know what happened straight away before the problem is aggravated 
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,발송 번호 29930에 무슨 문제가 발생했는지 알아야겠습니다.,I need to know what went wrong with shipment number 29930.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,발송 번호 42988를 추적해 주시겠습니까?,Would you please trace shipment number 429887
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,귀사 서비스에 불만이 있습니다.,We are unhappy with your service.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,귀 상점에서 구입한 컴퓨터 소프트웨어에 불만이 있습니다.,I am discontented with the software I bought from your shop.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,귀사 제품에 관해 불만사항이 있습니다.,We have some complaints regarding your product.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,귀사의 서비스는 만족 이하입니다.,Your product is less than satisfactory.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,귀사 제품은 수준[평균] 이하입니다.,Your product is below the average.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,귀사 제품이 제대로 작동이 되지 않습니다.,Your product is not working properly.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,그 제품에 대한 서비스를 받고 싶습니다.,I would like to get it serviced.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,귀사로부터 정식 사과를 원합니다.,I want a formal apology from your company
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,실수로 불량품을 보내 드린 것에 대해 사과드립니다.,I apologize to you for mistakenly sending you a defective product. 
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,귀하의 클레임을 빨리 처리해 드리겠습니다.,We are going to adjust your claim in no time.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,저희에게 보내온 불량품은 되도록 빨리 반품하겠습니다.,We will return defective products sent to us as soon as possible.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,불량품은 즉시 저희에게 보내 주세요.,Please send us defective goods immediately.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,결함이 발견되면 불량품은 즉시 회수될 것입니다.,Defective goods will be recalled immediately upon the discovery of any defects
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,다음의 회수된 불량품을 확인해 주시기 바랍니다.,Please check for the following defective products which have been recalled.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,귀하 부담으로 불량품을 반품시켜 주십시오. 배송비는 후에 변제해 드리겠습니다.,Please return the defective product at your cost. We will reimburse you for shipping costs later .
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,불편했던 상황에 대해 보상 받고 싶습니다.,I would like to be compensated for being inconvenienced.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,저희가 받은 귀사 서비스에 대해 몇 가지 불만사항이 있습니다.,We have some complaints to make regarding the service we received.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,보내 주신 기술자에 관해 몇 가지 불만사항이 있습니다.,We have some complaints about the technician you sent us.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,최근 마스터 OP(상품모델 HC455)가 자동으로 작동이 되지 않음을 발견하였습니다.,We have recently found that Master OP(product model HC455) does not automatically operate.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,선적해 주신 상품에 옆 가지 결함이 있음을 최근 발견하였습니다.,We have recently found that the products you shipped had a couple of defects.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,귀사의 배송이 증증 지연되고 있음을 최근 알게 되었습니다.,We have recently realized that your deliveries are often delayed.
이메일 및 기타문서,업무 진행 파악,클레임 제기 및 대응,보험 청구를 하려면 누구에게 연락해야 하죠?,Who should I contact if I want to make an insurance claim?
이메일 및 기타문서,업무 진행 파악,교환 환불 수리 및 as 요청,귀사의 교환 정책을 알려 주세요.,Let me know about your exchange policy. ’
이메일 및 기타문서,업무 진행 파악,교환 환불 수리 및 as 요청,상품 수리를 어디에서 받아야 할지 알려 주세요.,Let me know where I can get the product repaired.
이메일 및 기타문서,업무 진행 파악,교환 환불 수리 및 as 요청,귀사의 수리 및 반품 정책에 관해 알고 싶습니다.,I would like to know about your repair and return policy.
이메일 및 기타문서,업무 진행 파악,교환 환불 수리 및 as 요청,상품 수리를 받으려면 어떻게 해야 하지요?,What should I do to have the product repaired?
이메일 및 기타문서,업무 진행 파악,교환 환불 수리 및 as 요청,흔멸을 원하시는 이유를 말씀해 주시겠습니까?,Would you please tell me the reason you want a refund?
이메일 및 기타문서,업무 진행 파악,교환 환불 수리 및 as 요청,그 상품들은 사이즈 I2로 교환해 주시길 바랍니다,I would like to get them exchanged for a size I2.
이메일 및 기타문서,업무 진행 파악,교환 환불 수리 및 as 요청,그 기계가 제대로 작동하지 않습니다.,The machine is not working properly.
이메일 및 기타문서,업무 진행 파악,교환 환불 수리 및 as 요청,장비의 몇 가지 부품에 걸림 증상이 보여 기계에 계속 주의를 기울여야 합니다.,"Some parts in the equipment seem jammed, so the machine requires constant attention"
이메일 및 기타문서,업무 진행 파악,교환 환불 수리 및 as 요청,밤새 기계를 돌랄 경우 기계가 너무 뜨거워집니다.,The machine gets extremely hot when it is run overnight.
이메일 및 기타문서,업무 진행 파악,교환 환불 수리 및 as 요청,온도가 I30도를 넘을 때마다 기계가 불안정해집니다.,The machine becomes unstable whenever the temperature goes above I30 degrees.
이메일 및 기타문서,업무 진행 파악,교환 환불 수리 및 as 요청,이 기계를 고칠 수 있는 분을 보내 주세요.,Please send us someone who can fix this equipment.
이메일 및 기타문서,업무 진행 파악,교환 환불 수리 및 as 요청,현장 있는 모든 시스템을 점검할 수 있도록 기술자 세 명을 보내 주십시오.,Please send us three technicians to check all system in the site.
이메일 및 기타문서,업무 진행 파악,교환 환불 수리 및 as 요청,징비를 수리할지 혹은 교환할지에 표}해 조언해 주십시오.,Please advise me whether to repair or replace the equipment.
이메일 및 기타문서,업무 진행 파악,교환 환불 수리 및 as 요청,똑같은 모델로 교환품을 보내 주십시오.,Please send us the same model for a replacement
이메일 및 기타문서,공지 및 안내,이메일주소 및 답장 안내,아래의 주소로 답장해 주세요.,Please reply to the following address.
이메일 및 기타문서,공지 및 안내,이메일주소 및 답장 안내,답장은 이메일 주소 두 곳으로 모두 보내 주시겠습니까?,Could you send your reply to both addresses?
이메일 및 기타문서,공지 및 안내,이메일주소 및 답장 안내,이메일을 이 이메일 주소로 보내 주시겠습니까?,"Can you send your email to this email address, please?"
이메일 및 기타문서,공지 및 안내,이메일주소 및 답장 안내,이메일을 보냈는데 되돌아왔어요.,"I sent you an email, but it was returned."
이메일 및 기타문서,공지 및 안내,이메일주소 및 답장 안내,답장을 모두에게 보내 주세요.,’Please reply to all.
이메일 및 기타문서,공지 및 안내,이메일주소 및 답장 안내,‘함께 받는 이’로 이메일을 보내 드렸어요.,I cc’d you
이메일 및 기타문서,공지 및 안내,이메일주소 및 답장 안내,저한테 이메일을 전승해 주세요.,Forward the email to me.
이메일 및 기타문서,공지 및 안내,이메일주소 및 답장 안내,저희에게 연락하실 일이 있으면， 이 이메일에 답장하세요.,"If you need to contact us, simply reply to this message."
이메일 및 기타문서,공지 및 안내,이메일주소 및 답장 안내,새로 바뀐 제 이메일 주소입니다.,Here's my new email address.
이메일 및 기타문서,공지 및 안내,이메일주소 및 답장 안내,기존 이메일 계정은 폐쇄할 것입니다.,I am closing my previous email account.
이메일 및 기타문서,공지 및 안내,이메일주소 및 답장 안내,존재하지 않는 이메일 주소입니다.,The email address does not exist.
이메일 및 기타문서,공지 및 안내,이메일주소 및 답장 안내,수신자의 받은 편지함의 용량이 초과되었습니다.,The recipient's mailbox exceeded its quota
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,5월 10일까지는 이메일을 체크할 수 없습니다.,Away from my email until May 10th.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,이것은 부재중 자동 회신입니다.,This is an out-of-office automatic reply.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,본 메일은 자동 회신입니다. 답장하지 마십시오.,This is an automated response. Please do not reply.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,본 메일은 자동 회신입니다. 저는 5월 4일까지 휴가입니다. 보내신 메시지는 그 후에 읽겠습니다.,"This is an automated reply. I’m on vacation until May 4th, and will read your message then."
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,내일은 휴가라서 제 핸드폰으로만 연락될 것입니다.,"I take tomorrow off, so you can only reach me on my cell."
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,저는 다음 주에 휴가라서 상담 업무가 가능하지 않습니다.,"I take next week off, so I won’t be available for consultation."
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,저는 6월 20일부터 7월 2일까지 휴가입니다.,I am on vacation from June 20th till July 2nd.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,저는 지금 출장 중입니다.,I am on a business trip.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,저희는 2일 간의 부산 출장 후 다음 주 수요일에 회사로 돌아옵니다.,We will be back in the office next Wednesday after a two-day business trip to Busan.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,25일과 26일에 저희 홍보부에는 최소 인원만 근무합니다.,"On the 25th and 26th, a skeleton crew will be working in our public relations department"
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,휴가 기간 동안 이메일을 확인할 수 없음을 이해해 주십시오.,Please understand that I will not be able to check my email during the holidays.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,회의 후에 연락드리겠습니다.,I will keep in touch with you after the meeting.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,가능한 빨리 연락드리겠습니다.,I will get in touch with you ASAP.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,돌아오는 대로 연락드리겠습니다.,I will contact you upon my return.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,결론이 나면 바로 연락드리겠습니다.,I will contact you upon arriving at a conclusion.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,긴급한 문제를 처리한 후에 연락드리겠습니다.,I will contact you upon taking care of the most urgent problem.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,휴가 후 업무 재개시 전화를 드리겠습니다.,"I will give you a call when I resume working after my vacation. ,"
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,모든 담당자가 회사에 돌아올 때까지 기다리셔야 할 것 같습니다.,I'm afraid that you may have to wait until all our representatives are back in the office.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,고객님의 요청 사항은 현재 처리 중입니다.,Your request is being processed.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,덜 중요한 업무부터 끝내시고 저에게 나중에 보고해 주세요.,Please do away with less important tasks and repoπ to me later.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,휴일 전에 그 업무를 마쳐야 해요.,We need to get it done before the holidays.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,다음 주에 휴가여서 제게 이메일로만 연락이 가능합니다.,"I have a break next week, so you can reach me only via email."
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,앞으로 2주간 휴가를 갈 것이므로， 2주 후에 연락 주세요.,"I will take some rest the next two weeks, so please reach me in two weeks."
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,다음 주는 휴가로 근무하지 않습니다.,I won’t be available next week as I’ II be on vacation .
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,저는 9월부터 일년간 안식년에 들어가며 ， 이 기간 동안은 이메일로만 연락이 가능합니다.,"I will be on a year-Iong sabbatical beginning in September, so you can reach me only via email during that time. "
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,제가 이달 말에 휴가를 갈 계획이므로， 회의는 그 전에 일정을 음‘Of야 합니다.,"I will have some time off at the end of this month, so the meeting should be arranged before that."
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,저는 10월 4일까지 자리를 비웁니다.,I will be out of town until October 4th.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,저는 7월 10일에서 I5일까지 휴가입니다.,I will be on vacation from July 10th to July I5th.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,개인적인 문제로， 저는 다음 주 7월 22일부터 일주일 동안 사무실에 나올 수가 없습니다.,"Due to a personal matter, I will not be able to come to the office during the week starting July 22nd."
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,휴가로 저는 6월 23일부터 6월 30일까지 근무하지 않습니다.,"Due to my vacation, I will not be in the office from June 23rd to June 30th."
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,출산 휴가로 저는 10월 I3일부터 I2월 30일까지 근무하지 않습니다.,"Due to my maternity leave, I will not be available from October I3th to December 30th."
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,돌아오는 대로 연락을 드리겠습니다.,I will call you as soon as I return.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,돌아오는 대로 연락을 드리겠습니다.,I will be in touch with you upon my return.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,돌아오는 대로 연락을 드리겠습니다.,I will be in touch with you as soon as possible when I return.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,돌아와서 이메일을 읽어 보겠습니다,I will read your email when I get back.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,저는 지금 부재중입니다.,I am out of the office.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,연락하실 일이 있으시면 음성 메시지를 남겨 주세요.,"If you need to reach me, please leave a message on my voice mail."
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,저희 사무실은 신년 연휴 동안 문을 닫습니다.,Our office will be closed during the New Year’s holidays.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,저희 사무실은 수리로 인해 다음 주 월요일부터 금요일까지 문을 닫습니다.,Our office will be closed for renovations from Monday to Friday of next week.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,여름 휴가 기간 동안에는 제가 이메일을 체크할 수 없습니다.,"During my summer vacation, I will not be able to check my email."
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,"일일이 답변해 드리기는 어려울 수 있음을 알려 드립니다. ,",We would like to inform you that we cannot guarantee a personal response.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,급한 업무는 03I - 90I5 - 02 4 3으로 전화해 주십시오.,Please reach us at 03I-90I5-0243 for an emergency.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,긴급한 경우에는 333 -4444로 전화해 주십시오.,Please call us at 333-4444 in case of an emergency
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,급한 서비스가 필요하시면 고객 서비스 센터에 전화해주세요.,"If you need immediate service, call our customer service center."
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,급한 일로 상담을 원하시면 저희 제휴사 456-7777로 전화해 주세요.,"If you have an urgent issue to discuss, please call our associate company at 456-7777."
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,긴급한 전화는 제 비서에게 연결될 것입니다.,Urgent calls will be directed to my secretary
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,제 비서 제닛 우가 급한 전화를 받아 줄 것입니다.,"My secretary, Jenet Wu will take any urgent calls."
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,급한 용무는 제 비서 ， 마이클 고든 씨에게 보내 주세요.,"Please refer any urgent issue to my assistant, Michael Gorden."
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,급한 일로 연락하실 일이 생기시면， 대신 제 동료 제니 박에게 234-5678로 전화해 주십시오.,"If you need to contact me for an urgent issue, please call my colleague Jenny Park instead at 234-5678."
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,급한 용무는 제 개인 이메일 주소 erinjoe@ korea.com으로 이메일을 보내 주세요,Please email me at my personal email address. erinjoe@ korea.com for urgent issues.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,긴급 사항이 발생한 경우 제 개인 이메일 주소인 erinpark@hotmail . com으로 이메일을 보내주십시오.,Please email me at my personal email address. erinpark @hotmail.com in the case of an emergency.
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,PMP 프로젝트에 관한 최신 정보를 그녀에게 전했기 때문에， 특별히 지연되는 일은 없을 것입니다.,"I have updated her on the PMP project, so there shouldn’t be any delays."
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,이메일을 읽고 답변하는 것은 가능하니 필요한 경우 주저하지 마시고 이메일을 보내 주시기바랍니다.,"I will be able to read and answer my email, so please don’t hesitate to write me if needed"
이메일 및 기타문서,공지 및 안내,부재 알리기 및 자동 회신,저는 8월1일에 돌아옵니다.,I will be back on August I.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,저는 뉴욕 사무소로 전근 가게 되었습니다.,I am going to be transferred to our New York Office.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,제 후임자는 아이린 박 씨입니다.,My replacement will be Ms. Irene Park. 
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,그 동안의 지원과 협력에 감사드립니다.,Thank you for your support and cooperation.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,저는 이번 달로 정년 퇴임하게 되었습니다.,I'm going to be retiring this month.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,저는 다음 주에 퇴임하게 됩니다.,I will step down next week.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,여러분 모두와 계속해서 연락했으면 합니다.,I hope to stay in touch with all of you.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,제 후임자인 미스터 김이 일을 잘 맡아 할 거라고 믿습니다.,I hope my replacement Mr. Kim will do a great job.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,제 환송 파티에서 모두 뵙기를 바랍니다.,I hope to meet you all at my farewell party.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,새로 오게 될 관리자를 잘 지원해 주시길 바랍니다,I hope you support the new manager well.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,로빈스 씨는 8월 3I 일자로 런던으로 떠나십니다.,Mr. Robins is leaving for London on August 3Ist.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,행운을 빕니다.,We wish you all the best.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,행운을 빕니다.,We wish you good luck.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,그분께서 성공하시길 빕니다.,We wish him great success in his career.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,저는 3월 30일에 퇴임하게 됩니다.,I will be retiring on March 30th.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,여러분에게 신임 CEO를 소개해 드립니다.,I'd like to introduce our new CEO to you.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,제 후임자 케이트 목 씨를 소개합니다.,Let me introduce my replacement Kate Mok.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,어떤 도전이 기다리고 있을지 기대가 됩니다.,I am looking forward to the challenge.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,나품에 저의 새 연락처를 알려 드리겠습니다.,I will give you my new contact number later.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,그분은 이 일에 뛰어난 적임자입니다.,He is highly qualified for the position.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,여러분의 지원이 없었다면 회사가 여기까지 올 수 없었을 것입니다.,"Without your help, it would have been impossible to come as far as we have."
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,여러분의 훌륭한 충고와 지도는 회사가 오늘날과 같이 발전하는 데 도움이 되었습니다.,Your excellent advice and guidance have been instrumental in making the company what it is today.
이메일 및 기타문서,공지 및 안내,이직 통보 및 후임자 소개,제 후임인 빌리 돌은 PCR의 가장 뛰어난 회계사 중 한 분입니다.,"My replacement, Billy Dole, is one of the best accountants at PCR."
이메일 및 기타문서,공지 및 안내,공지하기,회사 연차 워크용 기간이 왔습니다!,It’s time for our annual company workshop!
이메일 및 기타문서,공지 및 안내,공지하기,연차 야유회의 계절이 돌아왔습니다.,It’s time for our annual picnic.
이메일 및 기타문서,공지 및 안내,공지하기,제가 재배치될 때가 되었습니다.,lt's time for me to be relocated.
이메일 및 기타문서,공지 및 안내,공지하기,저희 회사는 6시그마 세미나를 주최할 예정입니다.,Our company will be hosting a seminar on Six Sigma.
이메일 및 기타문서,공지 및 안내,공지하기,회의는 20I5년 9월 I2일 입페리얼 호텔에서 열리게 됩니다.,"The meeting will be held at the Imperial Hotel on September I2th, 20I5."
이메일 및 기타문서,공지 및 안내,공지하기,저희 야유회는 원주 리조트에서 20I6년 5월 2일부터 5월 8일까지 열립니다.,"Our picnic will be held in Wonju Resort from May 2nd to May 8th, 20I6."
이메일 및 기타문서,공지 및 안내,공지하기,지난달부터 사내가 금연 환경이 되었습니다.,Our workplace became smoke-free last month.
이메일 및 기타문서,공지 및 안내,공지하기,신상품 런칭은 영업부에서 맡고 있습니다.,The Sales Department is in charge of the new product launch
이메일 및 기타문서,공지 및 안내,공지하기,기획부에서 그 회의를 담당할 것입니다.,The Planning Department will be in charge of the meeting.
이메일 및 기타문서,공지 및 안내,공지하기,지점장들이 회의를 준비할 예정입니다.,Our branch managers will arrange the meeting.
이메일 및 기타문서,공지 및 안내,공지하기,우리 회사는 성탄절에 3일간 문을 닫습니다.,Our office will be closed for three days for Christmas.
이메일 및 기타문서,공지 및 안내,공지하기,건물 수리를 위해 저희 사무실이 7일간 문을 닫습니다.,Our office will be closed for seven days for renovations to the building.
이메일 및 기타문서,공지 및 안내,공지하기,저희는 건물 수리로 인해 3일 연속 영업을 하지 않습니다.,We won't be open for three consecutive days due to the renovations in our building
이메일 및 기타문서,공지 및 안내,공지하기,노조 파업으로 2일간 계속 영업을 하지 않습니다.,We won’t be open for two consecutive days due to a labor strike. 
이메일 및 기타문서,공지 및 안내,공지하기,긴 주말 뒤 다음 주 월요일에 영업을 재개합니다.,We will resume operations next Monday after a long weekend.
이메일 및 기타문서,공지 및 안내,초대 및 회답,귀하를 파티에 초대합니다,You are invited to a party.
이메일 및 기타문서,공지 및 안내,초대 및 회답,저희 신년 파티에 여러분을 초대합니다.,You are invited to our New Year’s party.
이메일 및 기타문서,공지 및 안내,초대 및 회답,GX 테크놀로지 회사는 20주년 파티에 여러분을 초대합니다.,GX Technology invites you to our 20th anniversary party.
이메일 및 기타문서,공지 및 안내,초대 및 회답,워크샵에참가하세요.,Come join us for a workshop.
이메일 및 기타문서,공지 및 안내,초대 및 회답,저희 팟럭 파티에 참석하세요.,Come join us at our potluck party.
이메일 및 기타문서,공지 및 안내,초대 및 회답,바비큐 파티에 오세요!,Come join us for a BBQ!
이메일 및 기타문서,공지 및 안내,초대 및 회답,참석 여부를 11월 20일까지 알려 주세요.,Please respond by November 20th.
이메일 및 기타문서,공지 및 안내,초대 및 회답,회답을바람,"RSVP (Reply, please)."
이메일 및 기타문서,공지 및 안내,초대 및 회답,달력에 그날을 표시해 두세요.,Mark your calendar.
이메일 및 기타문서,공지 및 안내,초대 및 회답,함께해 주시면 감사하겠습니다.,The pleasure of your company is requested.
이메일 및 기타문서,공지 및 안내,초대 및 회답,7월 3일 오후 6시에 있을 그분의 환영회에 여러분도 함께 해 주시기 바랍니다.,The pleasure of your company is requested at a reception in her honor on July 3rd at 6:00 p.m.
이메일 및 기타문서,공지 및 안내,초대 및 회답,내일 저녁 인터콘티낸탈 호텔에서 열리는 디너 파티에 여러분 모두를 초대합니다.,Everyone is invited to the dinner party at the Inter-Continental Hotel tomorrow night.
이메일 및 기타문서,공지 및 안내,초대 및 회답,피로연이 바로 준비되어 있습니다.,Reception immediately following.
이메일 및 기타문서,공지 및 안내,초대 및 회답,포레스트 씨의 송별회에 초대합니다.,You are invited to Mr. Forest’s going-away party.
이메일 및 기타문서,공지 및 안내,초대 및 회답,11월 22일 토요일 오후 2시에 있을 제니 테레사 씨의 송별회에 초대합니다.,"You are invited to Jenny Teresa's going-away party on Saturday, November 22nd at 2:00 p.m."
이메일 및 기타문서,공지 및 안내,초대 및 회답,초대해 주셔서 감사합니다.,Thank you for the invitation.
